DATAFLOW,LAST UPDATE,freq,int_rt,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,BG,2000,2.90,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,BG,2001,3.64,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,BG,2002,2.39,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,BG,2003,1.96,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,BG,2004,1.92,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,BG,2005,2.03,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,BG,2006,2.79,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,BG,2007,4.03,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,BG,2008,5.16,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,BG,2009,2.00,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,BG,2010,0.18,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,BG,2011,0.20,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,BG,2012,0.10,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,BG,2013,0.02,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,BG,2014,0.04,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,CZ,2000,5.25,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,CZ,2001,4.98,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,CZ,2002,3.57,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,CZ,2003,2.28,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,CZ,2004,2.19,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,CZ,2005,1.95,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,CZ,2006,2.10,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,CZ,2007,2.77,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,CZ,2008,3.42,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,CZ,2009,1.58,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,CZ,2010,0.86,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,CZ,2011,0.70,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,CZ,2012,0.57,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,CZ,2013,0.18,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,CZ,2014,0.15,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2000,4.36560,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2001,4.69650,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2002,3.48600,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2003,2.44340,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2004,2.15700,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2005,2.15240,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2006,2.94240,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2007,4.05770,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2008,4.45800,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2009,1.69680,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2010,0.65660,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2011,0.88770,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2012,0.07720,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2013,-0.02230,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2014,0.04260,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2015,-0.24930,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2016,-0.25930,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2017,-0.47420,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2018,-0.51000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2019,-0.57770,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2020,-0.41940,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2021,-0.36900,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,DK,2022,0.13070,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,HR,2014,0.47,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,HU,2000,11.05,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,HU,2001,10.92,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,HU,2002,8.87,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,HU,2003,8.29,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,HU,2004,11.50,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,HU,2005,7.06,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,HU,2006,6.43,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,HU,2007,7.64,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,HU,2008,8.27,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,HU,2009,8.24,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,HU,2010,4.88,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,HU,2011,5.31,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,HU,2012,6.09,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,HU,2013,3.97,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,HU,2014,1.77,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,JP,2000,0.11,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,JP,2001,0.06,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,JP,2002,0.00,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,JP,2003,0.00,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,JP,2004,0.00,d
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,JP,2005,0.00,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,PL,2000,17.55,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,PL,2001,17.12,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,PL,2002,9.48,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,PL,2003,5.69,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,PL,2004,5.67,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,PL,2005,5.33,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,PL,2006,4.10,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,PL,2007,4.42,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,PL,2008,5.75,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,PL,2009,3.17,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,PL,2010,3.08,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,PL,2011,4.10,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,PL,2012,4.66,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,PL,2013,3.00,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,PL,2014,2.50,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,RO,2000,41.54,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,RO,2001,37.84,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,RO,2002,23.35,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,RO,2003,18.02,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,RO,2004,18.81,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,RO,2005,6.24,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,RO,2006,7.04,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,RO,2007,6.89,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,RO,2008,11.17,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,RO,2009,10.07,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,RO,2010,4.05,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,RO,2011,4.23,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,RO,2012,4.14,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,RO,2013,2.98,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,RO,2014,1.57,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2000,3.81190,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2001,4.08210,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2002,4.17600,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2003,3.25550,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2004,2.25670,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2005,1.83100,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2006,2.31620,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2007,3.60000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2008,4.36170,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2009,0.68400,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2010,0.58710,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2011,1.97880,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2012,1.57360,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2013,1.04040,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2014,0.51460,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2015,-0.24950,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2016,-0.52890,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2017,-0.52480,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2018,-0.50950,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2019,-0.22130,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2020,-0.02700,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2021,-0.05750,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,SE,2022,0.69440,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2000,55.99000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2001,95.47000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2002,49.59000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2003,36.14000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2004,21.97000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2005,15.06000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2006,15.77000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2007,17.32000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2008,16.09000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2009,9.22000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2010,6.59000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2011,7.28000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2012,7.59000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2013,5.62000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2014,9.15000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2015,10.70000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2016,9.32000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2017,11.58000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2018,17.76000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2019,20.52000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2020,10.85000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2021,17.87000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,TR,2022,13.16000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2000,5.84694,b
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2001,5.08390,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2002,3.95520,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2003,3.65680,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2004,4.42530,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2005,4.73110,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2006,4.72510,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2007,5.63950,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2008,4.78740,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2009,0.68740,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2010,0.54340,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2011,0.57160,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2012,0.52820,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2013,0.47640,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2014,0.46780,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2015,0.47940,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2016,0.37750,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2017,0.26250,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2018,0.56140,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2019,0.67340,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2020,0.17590,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,UK,2021,0.04530,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,US,2000,6.24,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,US,2001,3.88,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,US,2002,1.67,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,US,2003,1.13,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,US,2004,1.35,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_DTD,US,2005,3.22,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,BG,2000,4.14,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,BG,2001,5.01,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,BG,2002,4.32,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,BG,2003,3.14,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,BG,2004,3.11,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,BG,2005,2.71,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,BG,2006,3.09,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,BG,2007,4.61,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,BG,2008,6.71,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,BG,2009,4.50,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,BG,2010,2.41,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,BG,2011,2.08,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,BG,2012,1.15,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,BG,2013,0.52,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,BG,2014,0.42,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,CZ,2000,5.31,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,CZ,2001,5.15,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,CZ,2002,3.58,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,CZ,2003,2.30,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,CZ,2004,2.26,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,CZ,2005,1.97,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,CZ,2006,2.22,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,CZ,2007,2.97,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,CZ,2008,3.81,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,CZ,2009,1.92,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,CZ,2010,1.08,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,CZ,2011,0.97,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,CZ,2012,0.75,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,CZ,2013,0.31,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,CZ,2014,0.27,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2000,4.74820,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2001,4.76700,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2002,3.52480,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2003,2.45560,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2004,2.18400,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2005,2.20220,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2006,3.08380,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2007,4.30280,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2008,4.86020,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2009,2.13150,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2010,0.97930,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2011,1.18730,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2012,0.34150,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2013,0.11970,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2014,0.18110,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2015,-0.23740,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2016,-0.24680,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2017,-0.32820,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2018,-0.36250,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2019,-0.44060,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2020,-0.31680,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2021,-0.27890,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,DK,2022,0.35090,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HR,2013,1.04,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HR,2014,0.73,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HU,2000,11.44,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HU,2001,11.09,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HU,2002,9.12,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HU,2003,8.42,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HU,2004,11.48,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HU,2005,7.38,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HU,2006,6.96,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HU,2007,7.86,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HU,2008,8.97,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HU,2009,8.90,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HU,2010,5.26,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HU,2011,6.31,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HU,2012,6.69,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HU,2013,4.27,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,HU,2014,2.47,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LT,2000,7.53,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LT,2001,5.27,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LT,2002,3.25,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LT,2003,2.56,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LT,2004,2.20,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LT,2005,2.26,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LT,2006,2.99,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LT,2007,4.90,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LT,2008,5.26,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LT,2009,3.70,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LT,2010,1.00,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LT,2011,1.36,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LT,2012,0.71,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LT,2013,0.32,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LT,2014,0.23,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LV,2000,4.65,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LV,2001,6.58,
