DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2020-Q3,123628.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2020-Q4,123778.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2021-Q1,126961.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2021-Q2,129721.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2021-Q3,132431.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2021-Q4,134596.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2022-Q1,140323.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2022-Q2,137046.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2022-Q3,138360.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PL,2022-Q4,135097.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2000-Q1,41547.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2000-Q2,41327.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2000-Q3,41933.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2000-Q4,42213.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2001-Q1,42081.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2001-Q2,42488.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2001-Q3,42551.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2001-Q4,43146.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2002-Q1,43223.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2002-Q2,43022.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2002-Q3,42827.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2002-Q4,42507.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2003-Q1,42552.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2003-Q2,42174.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2003-Q3,42548.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2003-Q4,42709.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2004-Q1,43094.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2004-Q2,43341.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2004-Q3,43358.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2004-Q4,43230.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2005-Q1,43562.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2005-Q2,43723.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2005-Q3,43516.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2005-Q4,43574.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2006-Q1,43930.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2006-Q2,44354.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2006-Q3,44304.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2006-Q4,44620.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2007-Q1,45089.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2007-Q2,45289.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2007-Q3,45382.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2007-Q4,45890.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2008-Q1,45893.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2008-Q2,45667.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2008-Q3,45630.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2008-Q4,45040.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2009-Q1,43907.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2009-Q2,43946.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2009-Q3,44334.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2009-Q4,44355.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2010-Q1,44720.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2010-Q2,44967.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2010-Q3,45005.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2010-Q4,44917.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2011-Q1,44621.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2011-Q2,44429.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2011-Q3,44082.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2011-Q4,43431.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2012-Q1,43193.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2012-Q2,42611.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2012-Q3,42130.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2012-Q4,41464.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2013-Q1,41637.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2013-Q2,41952.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2013-Q3,41894.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2013-Q4,42353.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2014-Q1,42081.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2014-Q2,42221.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2014-Q3,42261.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2014-Q4,42603.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2015-Q1,42877.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2015-Q2,43005.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2015-Q3,43054.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2015-Q4,43260.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2016-Q1,43462.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2016-Q2,43592.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2016-Q3,44104.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2016-Q4,44515.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2017-Q1,45037.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2017-Q2,45264.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2017-Q3,45579.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2017-Q4,45955.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2018-Q1,46289.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2018-Q2,46650.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2018-Q3,46895.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2018-Q4,47181.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2019-Q1,47597.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2019-Q2,47869.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2019-Q3,48086.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2019-Q4,48480.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2020-Q1,46369.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2020-Q2,39358.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2020-Q3,45100.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2020-Q4,45267.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2021-Q1,44108.3,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2021-Q2,46060.6,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2021-Q3,47351.6,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2021-Q4,48264.2,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2022-Q1,49353.7,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2022-Q2,49449.6,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2022-Q3,49614.4,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,PT,2022-Q4,49788.0,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2000-Q1,21192.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2000-Q2,21487.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2000-Q3,21139.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2000-Q4,21281.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2001-Q1,21854.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2001-Q2,22054.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2001-Q3,22479.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2001-Q4,22662.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2002-Q1,23177.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2002-Q2,23419.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2002-Q3,23515.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2002-Q4,23928.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2003-Q1,23530.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2003-Q2,23849.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2003-Q3,24374.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2003-Q4,24426.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2004-Q1,25554.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2004-Q2,26016.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2004-Q3,26920.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2004-Q4,27329.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2005-Q1,27441.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2005-Q2,27307.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2005-Q3,27850.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2005-Q4,28537.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2006-Q1,28997.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2006-Q2,30007.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2006-Q3,30242.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2006-Q4,30639.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2007-Q1,31193.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2007-Q2,31860.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2007-Q3,32160.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2007-Q4,33218.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2008-Q1,34769.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2008-Q2,35349.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2008-Q3,35414.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2008-Q4,34802.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2009-Q1,33384.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2009-Q2,33149.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2009-Q3,33203.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2009-Q4,33178.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2010-Q1,31669.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2010-Q2,31880.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2010-Q3,31912.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2010-Q4,32457.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2011-Q1,33074.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2011-Q2,33183.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2011-Q3,33778.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2011-Q4,33556.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2012-Q1,33884.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2012-Q2,34383.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2012-Q3,33887.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2012-Q4,34043.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2013-Q1,33498.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2013-Q2,33988.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2013-Q3,34196.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2013-Q4,34655.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2014-Q1,35082.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2014-Q2,35141.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2014-Q3,35760.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2014-Q4,36013.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2015-Q1,36305.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2015-Q2,36167.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2015-Q3,36846.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2015-Q4,37227.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2016-Q1,37191.8,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2016-Q2,37576.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2016-Q3,37665.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2016-Q4,38376.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2017-Q1,40161.0,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2017-Q2,40549.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2017-Q3,41034.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2017-Q4,41602.2,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2018-Q1,42300.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2018-Q2,42965.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2018-Q3,43541.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2018-Q4,43944.6,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2019-Q1,44360.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2019-Q2,44746.9,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2019-Q3,44991.5,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2019-Q4,45249.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2020-Q1,45554.7,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2020-Q2,41191.4,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2020-Q3,42699.1,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2020-Q4,44194.3,
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2021-Q1,45091.5,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2021-Q2,45914.6,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2021-Q3,46296.3,p
ESTAT:NAMQ_10_GDP(1.0),05/04/23 23:00:00,Q,CLV10_MEUR,SCA,B1GQ,RO,2021-Q4,46576.2,p
