DATAFLOW,LAST UPDATE,freq,int_rt,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,SK,2020,-0.04000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,SK,2021,-0.08000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,SK,2022,2.07000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2000,5.33000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2001,5.01000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2002,4.91000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2003,4.58000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2004,4.93000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2005,4.46000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2006,4.37000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2007,5.06000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2008,4.50000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2009,3.36000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2010,3.36000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2011,2.87000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2012,1.74000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2013,2.03000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2014,2.14000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2015,1.79000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2016,1.22000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2017,1.18000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2018,1.41000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2019,0.88000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2020,0.32000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2021,0.74000,
ESTAT:IRT_LT_MCBY_A(1.0),11/03/23 11:00:00,A,MCBY,UK,2022,2.38000,
