,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
I3N33401RD21.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,54,105,198,210,239,280,317,381,426,479,523,539,637,792,892,968,"1,056","1,275","1,549","1,537","1,608","1,659","1,754","1,879","2,024","2,124","2,145","2,098","2,087","1,947","1,659","1,700","1,761","1,775","1,783","1,784","1,876","1,886","2,087","2,442","2,939","3,553","3,823","4,042","4,529","2,848","3,600","2,984","5,366","4,685","6,930","6,215","7,651","6,595","6,703","7,803","5,863","5,116","6,057","6,807","15,648","19,652","19,420","17,144","19,195","21,569"
I3N33401RD22.A,1,2,3,3,4,5,6,7,8,8,9,10,11,12,13,13,14,15,16,17,21,23,23,24,25,27,28,32,33,31,33,26,23,25,26,26,26,26,18,17,24,24,16,16,17,26,32,34,28,34,39,54,67,6,14,15,210,239,291,358,444,488,532,575,649,769,870,928,"1,043","1,100","1,166","1,229","1,319","1,357","1,400","1,504","1,599","1,748","1,946","2,190","2,418","2,592","2,721","2,952","3,070","3,010","3,084","3,197","3,227","3,371","3,486","3,753","3,764","4,258","5,034","6,084","7,439","8,163","8,688","14,981","21,308","11,961","10,979","8,509","9,709","10,994","11,564","12,914","13,198","13,351","12,735","14,333","15,960","18,661","20,350","14,019","13,621","14,064","14,115","13,365","15,167"
I3N33401RD24.A,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,4,6,9,11,8,9,9,14,19,21,18,23,26,36,46,59,67,92,73,69,74,78,79,86,81,88,95,108,113,140,156,174,186,222,259,303,355,459,578,740,954,"1,236","1,562","1,911","2,283","2,814","3,325","3,706","3,797","3,941","3,997","4,174","4,321","4,639","4,666","5,245","6,161","7,415","9,008","9,908","9,618","10,532","9,856","8,905","8,399","8,282","8,852","10,788","12,681","12,631","11,009","11,064","12,693","12,679","11,373","12,986","11,158","11,458","11,935","12,948","13,277","13,451","15,610"
I3N33401RD25.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,3,12,12,15,15,18,18,18,20,20,23,27,26,35,39,46,45,38,39,40,42,51,61,74,92,115,141,168,197,238,276,303,310,321,323,334,342,366,367,411,485,585,716,781,830,313,"1,117",537,645,"1,068",952,"1,033",901,"1,164",597,709,499,234,170,213,293,"1,520",308,326,627,"1,107","1,312"
I3N33401RD31.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33401RD32.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33401RDOM.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33401RD70.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33401RD40.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33401RD50.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33401RD60.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33401RD80.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33401RD91.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33401RD92.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33401AE10.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33401AE20.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33401AE30.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33401AE40.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33401AE50.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33501EQ00.A,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,5,11,18,23,19,19,26,14,14,12,13,15,18,20,13,9,11,15,19,24,28,21,26,46,56,48,46,48,80,95,119,98,66,72,103,104,139,127,122,163,150,116,138,167,147,171,182,212,309,389,415,382,480,464,449,609,738,857,673,778,939,"1,129","1,376","1,754","1,803","1,930","2,091","2,914","2,987","2,635","2,063","2,276","2,550","2,663","2,490","2,679","2,665","3,046","3,469","3,622","2,785","2,720","2,679","3,356","3,180","2,706","2,400","2,422","1,981","2,640","2,809","3,004","2,165","2,324","2,528","3,029","2,985","3,199","3,453","2,593","2,722","3,461","3,676","2,286","2,617"
I3N33501EP1A.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,4,4,3,7,7,14,11,16,26,41,45,68,96,71,85,117,134,89,58,47,49,47,45,33,17,15,14,11,6,7,9,13,14,14,12,12,9,17,18,21,17,15,9,10,9,10,11,8,8,11,10,7,7
I3N33501EP1B.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,69,134,144,96,85,104,122,123,133,169,162,186,231,211,125,133,116,137,130,117,108,117,113,152,175,178,117,105,84,80,74,69,72,48,49,61,63,47,53
I3N33501EP1C.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,8,7,11,16,19,27,40,53,56,64,80,83,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33501EP1D.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,3,4,4,6,9,13,18,32,54,56,54,45,39,47,47,43,54,53,43,44,38,30,32,36,43,48,46,26,24,16,22,22,20,13,14,12,12,11,10,10,6,6,6,6,3,4
I3N33501EP1E.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,4,7,13,13,22,29,39,26,22,19,16,19,20,19,26,23,19,22,26,18,17,17,23,21,21,19,22,16,21,19,20,12,14,10,10,10,9,9,6,6,7,7,5,6
I3N33501EP1F.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,3,5,5,6,7,8,12,11,20,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33501EP1G.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,42,48,51,44,58,33,20,21,24,12,11,10,12,13,11,11,10,10,15,19,17,10,11,8,9,8,7,7,4,3,4,3,2,3
I3N33501EP1H.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,35,34,46,48,45,39,41,41,62,72,76,59,54,47,50,45,45,45,34,35,45,46,30,32
I3N33501EP20.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,3,1,1,3,4,4,7,5,5,7,8,16,7,39,6,9,11,8,5,3,7,11,8,7,6,9,15,13,12,17,24,33,20,31,40,56,51,43,52,51,47,54,69,105,99,123,155,114,106,128,127,119,133,209,231,173,132,123,124,141,121,96,79,80,74,63,36,54,74,102,119,130,111,103,85,111,125,128,87,91,83,86,90,88,97,71,68,82,83,54,60
I3N33501EP34.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33501EP35.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,6,7,7,8,8,13,15,13,7,5,2,0,0,0,0,0,0,0,0,0,0
I3N33501EP36.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,46,74,93,107,122,183,190,176,159,132,149,150,122,95,132,189,246,294,219,181,150,183,169,109,85,87,70,101,109,126,97,113,113,146,146,163,189,151,145,179,185,112,115
I3N33501EP31.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,27,34,34,34,55,55,46,34,33,38,44,42,43,46,52,51,52,33,28,20,21,15,8,9,10,9,13,23,24,14,12,9,6,5,5,5,4,4,5,5,3,4
I3N33501EP12.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,2,2,2,0,0,2,2,1,1,2,1,1,2,2,2,4,3,2,3,3,2,4,9,16,13,18,20,25,27,30,26,14,24,32,36,32,13,13,14,17,16,33,25,20,15,10,4,3,3,3,4,4,7,8,8,12,7,8,4,3,2,1,1,1,1,1,0,1,0,0,0
I3N33501EI11.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33501EI12.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,14,16,17,18,22,22,17,12,16,23,30,31,34,36,48,58,71,53,65,80,106,123,121,95,71,50,49,29,50,43,47,57,79,75,81,87,62,64,84,91,59,67
I3N33501EI21.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33501EI22.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,6,8,8,6,7,7,7,5,9,14,17,30,39,31,12,12,11,8,7,8,8,5,5,9,9,4,5
I3N33501EI30.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,2,3,2,3,2,2,1,1,1,2,3,5,5,3,5,22,31,23,27,3,29,36,32,23,13,19,30,30,52,45,32,51,38,21,25,31,19,23,34,28,53,71,113,89,126,135,114,183,197,179,106,82,57,173,321,491,450,587,584,733,740,736,531,727,797,773,711,818,816,952,"1,114","1,166",920,837,823,"1,071",939,748,638,577,473,598,550,545,385,333,364,449,436,499,599,467,499,587,590,381,419
I3N33501EI40.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,1,2,3,2,2,2,2,2,2,2,3,5,7,8,8,10,10,10,12,19,21,16,19,19,32,41,54,61,63,85,122,140,150,143,176,225,242,244,263,272,285,324,321,253,246,257,326,298,234,198,197,96,115,250,204,160,173,235,260,240,282,272,211,244,319,373,226,332
I3N33501EI50.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,3,2,3,6,3,3,5,5,6,9,9,7,9,9,8,4,7,3,33,33,47,43,27,25,36,33,42,40,45,59,50,43,58,71,58,66,82,88,123,142,131,127,162,159,165,210,254,299,231,267,333,344,359,372,334,287,300,417,423,407,314,329,357,389,351,362,411,492,589,663,531,547,518,665,641,556,508,501,439,602,597,668,514,593,668,824,754,863,944,703,798,994,"1,056",683,763
I3N33501EI60.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,2,1,1,1,1,2,2,3,2,2,4,3,1,2,1,6,8,15,11,9,9,14,15,20,20,21,24,26,21,23,26,27,26,21,37,52,67,71,68,75,62,58,66,104,134,120,154,194,191,205,233,240,224,226,316,268,221,206,196,230,240,229,220,180,199,204,194,137,132,121,141,124,95,84,97,71,91,83,199,186,322,458,655,719,702,714,532,521,736,805,459,519
I3N33501ET11.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,2,1,1,2,2,2,4,4,6,4,5,7,7,7,7,7,6,7,14,18,14,10,9,8,7,6,3,3,5,6,7,5,8,9,13,15,16,15,18,17,25,25,19,1,14,20,22,26,27,37,27,24,35,39,4,-2
I3N33501ET12.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,4,3,5,7,5,8,14,14,17,11,14,19,19,21,22,25,25,31,53,71,53,38,28,29,26,20,37,31,33,37,32,16,15,9,13,10,5,3,4,3,4,3,4,4,5,6,8,8,8,10,6,6,8,9,4,6
I3N33501ET20.A,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,5,11,18,23,16,15,19,9,8,4,4,5,5,4,4,3,3,3,3,4,4,3,4,4,4,3,3,2,2,5,7,7,9,11,9,8,12,11,14,10,13,11,13,13,12,16,15,16,20,19,18,24,25,18,27,29,33,31,33,43,58,65,60,50,63,63,86,97,88,82,73,100,85,97,119,124,143,184,165,172,162,132,123,83,44,11,7,7,6,9,9,8,3,8,8,10,10,9,10,6,4,3,3,1,1
I3N33501ET30.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,4,4,3,3,2,2,1,1,1,1,2,2,1,1,1,1,1,1,5,5,11,14,17,17,18,19,12,16,18,11,13,17
I3N33501ET40.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33501ET50.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33501EO11.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33501EO12.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,2,1,1,2,2,1,2,1,3,3,3,2,3,3,3,3,4,7,11,11,10,12,11,10,18,17,22,16,17,23,28,36,52,61,66,68,97,105,83,68,68,91,112,97,114,98,105,113,116,92,80,68,78,70,40,34,33,32,44,45,51,31,28,28,28,26,27,31,24,23,29,27,16,17
I3N33501EO30.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3N33501EO21.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
